order_id,customer_id,product_name,category,quantity,unit_price,total_amount,discount_rate,final_amount,order_date,region,sales_rep,is_priority,status
ORD-000959,CUST-0005,Speaker Bluetooth,Computers,9,1502.37,13521.33,0.181,11073.97,2024-04-08,Europe,Carol Davis,1,shipped
ORD-000960,CUST-0076,Smartphone X,Electronics,8,102.26,818.08,0.133,709.28,2024-09-20,Europe,Carol Davis,1,processing
ORD-000961,CUST-0061,Router WiFi,Accessories,10,156.58,1565.8,0.141,1345.02,2024-08-21,Latin America,Carol Davis,0,cancelled
ORD-000962,CUST-0311,Hard Drive 1TB,Audio,2,89.8,179.6,0.099,161.82,2024-05-03,Asia Pacific,Eve Brown,1,delivered
ORD-000963,CUST-0426,Hard Drive 1TB,Gaming,3,1577.79,4733.37,0.119,4170.1,2024-06-17,North America,Ivy Wang,0,delivered
ORD-000964,CUST-0268,Smart Watch,Electronics,3,902.38,2707.14,0.181,2217.15,2024-02-13,Europe,Eve Brown,1,delivered
ORD-000965,CUST-0031,"Laptop Pro 15""",Audio,3,99.41,298.23,0.009,295.55,2024-10-15,Europe,Jack Anderson,1,processing
ORD-000966,CUST-0378,Webcam HD,Electronics,1,1984.71,1984.71,0.075,1835.86,2024-01-22,Asia Pacific,Eve Brown,1,processing
ORD-000967,CUST-0033,Smart Watch,Accessories,6,942.44,5654.64,0.025,5513.27,2024-06-12,Middle East,Carol Davis,1,cancelled
ORD-000968,CUST-0232,Tablet Ultra,Audio,3,775.93,2327.79,0.155,1966.98,2024-01-23,Europe,Henry Taylor,1,pending
ORD-000969,CUST-0224,Webcam HD,Accessories,10,1195.86,11958.6,0.053,11324.79,2024-08-16,Middle East,Jack Anderson,1,pending
ORD-000970,CUST-0223,Smartphone X,Electronics,7,1414.39,9900.73,0.104,8871.05,2024-07-14,Europe,Bob Smith,0,pending
ORD-000971,CUST-0389,Tablet Ultra,Electronics,2,94.87,189.74,0.136,163.94,2024-08-23,Asia Pacific,Bob Smith,0,cancelled
ORD-000972,CUST-0266,Speaker Bluetooth,Audio,2,1140.41,2280.82,0.049,2169.06,2024-04-09,Asia Pacific,David Wilson,1,delivered
ORD-000973,CUST-0263,Gaming Mouse,Gaming,4,1371.85,5487.4,0.145,4691.73,2024-11-22,Middle East,David Wilson,0,pending
ORD-000974,CUST-0347,"Laptop Pro 15""",Gaming,3,1775.78,5327.34,0.186,4336.45,2024-02-28,Europe,Frank Miller,0,shipped
ORD-000975,CUST-0039,"Laptop Pro 15""",Electronics,1,801.71,801.71,0.192,647.78,2024-12-31,Middle East,Eve Brown,1,pending
ORD-000976,CUST-0413,Speaker Bluetooth,Audio,9,421.3,3791.7,0.045,3621.07,2024-01-26,North America,Bob Smith,1,pending
ORD-000977,CUST-0159,Smartphone X,Audio,3,342.89,1028.67,0.002,1026.61,2024-02-13,Latin America,Ivy Wang,1,processing
ORD-000978,CUST-0229,"Laptop Pro 15""",Accessories,1,710.66,710.66,0.096,642.44,2024-02-18,Latin America,Carol Davis,1,cancelled
ORD-000979,CUST-0148,Speaker Bluetooth,Computers,9,459.17,4132.53,0.121,3632.49,2024-09-10,Middle East,Jack Anderson,0,shipped
ORD-000980,CUST-0446,Gaming Mouse,Computers,6,1023.76,6142.56,0.069,5718.72,2024-07-28,North America,Bob Smith,0,shipped
ORD-000981,CUST-0291,Router WiFi,Computers,4,1072.68,4290.72,0.116,3793.0,2024-02-17,North America,Henry Taylor,0,cancelled
ORD-000982,CUST-0231,Processor Intel,Computers,9,787.18,7084.62,0.005,7049.2,2024-03-10,Europe,Bob Smith,0,delivered
ORD-000983,CUST-0027,Smartphone X,Computers,5,1941.83,9709.15,0.059,9136.31,2024-11-11,North America,Alice Johnson,0,pending
ORD-000984,CUST-0149,SSD 500GB,Gaming,2,463.28,926.56,0.074,857.99,2024-03-12,North America,Bob Smith,0,shipped
ORD-000985,CUST-0262,Speaker Bluetooth,Computers,5,584.04,2920.2,0.177,2403.32,2024-05-25,Latin America,Frank Miller,0,delivered
ORD-000986,CUST-0072,Wireless Headphones,Accessories,2,1695.52,3391.04,0.13,2950.2,2024-04-07,North America,Bob Smith,1,shipped
ORD-000987,CUST-0239,SSD 500GB,Gaming,1,279.59,279.59,0.061,262.54,2024-08-02,North America,Carol Davis,0,processing
ORD-000988,CUST-0162,Hard Drive 1TB,Gaming,2,349.61,699.22,0.079,643.98,2024-05-16,Middle East,Carol Davis,1,processing
ORD-000989,CUST-0332,Processor Intel,Electronics,6,473.32,2839.92,0.194,2288.98,2024-01-29,Asia Pacific,David Wilson,0,pending
ORD-000990,CUST-0270,SSD 500GB,Gaming,10,1092.63,10926.3,0.07,10161.46,2024-12-13,Europe,Jack Anderson,0,shipped
ORD-000991,CUST-0373,Smartphone X,Computers,10,1333.83,13338.3,0.096,12057.82,2024-03-29,Latin America,Henry Taylor,1,cancelled
ORD-000992,CUST-0230,Speaker Bluetooth,Gaming,3,113.61,340.83,0.17,282.89,2024-08-09,Latin America,Grace Chen,0,shipped
ORD-000993,CUST-0487,Wireless Headphones,Audio,2,1199.97,2399.94,0.006,2385.54,2024-09-09,Europe,Eve Brown,1,cancelled
ORD-000994,CUST-0085,Gaming Mouse,Audio,5,1297.59,6487.95,0.167,5404.46,2024-10-07,North America,Carol Davis,0,cancelled
ORD-000995,CUST-0126,Processor Intel,Accessories,4,1649.85,6599.4,0.155,5576.49,2024-08-23,Middle East,Grace Chen,1,shipped
ORD-000996,CUST-0401,Monitor 4K,Electronics,9,783.73,7053.57,0.131,6129.55,2024-11-09,North America,Henry Taylor,1,shipped
ORD-000997,CUST-0092,Gaming Mouse,Gaming,9,921.12,8290.08,0.06,7792.68,2024-10-09,North America,Eve Brown,0,processing
ORD-000998,CUST-0185,Hard Drive 1TB,Accessories,8,212.95,1703.6,0.185,1388.43,2024-09-28,Asia Pacific,Carol Davis,1,pending
ORD-000999,CUST-0462,Graphics Card,Electronics,9,270.17,2431.53,0.006,2416.94,2024-09-16,Latin America,Carol Davis,1,shipped
ORD-001000,CUST-0116,"Laptop Pro 15""",Audio,2,231.8,463.6,0.162,388.5,2024-09-13,Middle East,Grace Chen,0,pending
